,X,DIGESTMOD,QUALITY,PAYLOAD_SIZE_BYTE,ATTACK_PROBABILITY,goodput,avg_verification,latency,frame_rate,optimal,m_nr,t_nr,ratio
37,"0.25 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.01,0.4367272965216163,491.7790719010983,0.06535828333738328,4.64,0.25,20,10,0.5
41,"0.15 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.0,0.43815814982473683,768.0,0.017150619817775645,6.074074074074074,0.15,20,10,0.5
42,"0.15 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.01,0.4379464720680347,722.766890984371,0.0462625981409199,4.208333333333333,0.15,20,10,0.5
46,"0.2 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.0,0.43869478627402714,512.0,0.015183951758774562,5.703703703703703,0.2,20,10,0.5
47,"0.2 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.01,0.4359445667596998,492.1684538714711,-0.004072038208923635,4.461538461538462,0.2,20,10,0.5
51,"0.1 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.0,0.4368916271239084,1280.0,0.007943691039932935,7.846153846153846,0.1,20,10,0.5
52,"0.1 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.01,0.43521622724680487,1158.8481407061163,0.0652258567131192,5.423076923076923,0.1,20,10,0.5
56,"0.3 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.0,0.4367396925941284,256.0,0.00885637715237147,8.0,0.3,20,10,0.5
57,"0.3 optimal, m_nr: 20, t_nr: 10",sha256,25,16,0.01,0.43375848938577555,250.86571251417894,0.04171498332024938,6.2,0.3,20,10,0.5
61,"0.05 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.0,0.35769997728965436,3840.0,0.013101779572399571,6.730769230769231,0.05,20,15,0.75
62,"0.05 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.01,0.2970917971793786,3175.950462679571,,4.0,0.05,20,15,0.75
66,"0.25 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.0,0.35838727636277157,768.0,0.01568627428290712,5.6923076923076925,0.25,20,15,0.75
67,"0.25 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.01,0.3571119336524594,738.8978289168227,-0.0066601374443857365,4.36,0.25,20,15,0.75
71,"0.2 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.0,0.3573657647425664,768.0,0.01472532286857543,6.2592592592592595,0.2,20,15,0.75
72,"0.2 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.01,0.3574767444876196,737.5368123264968,0.03916306382080956,5.230769230769231,0.2,20,15,0.75
76,"0.3 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.0,0.3583360180275293,768.0,0.01633220089290732,6.666666666666667,0.3,20,15,0.75
77,"0.3 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.01,0.356412000349904,737.5852643776774,0.052430393010551725,5.6923076923076925,0.3,20,15,0.75
81,"0.1 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.0,0.35712562395394687,1804.7999999999997,0.01371302508011292,7.038461538461538,0.1,20,15,0.75
82,"0.1 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.01,0.35646692404785846,1643.8495565577487,0.08033114968170973,5.28,0.1,20,15,0.75
86,"0.15 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.0,0.3558527391469127,1280.0,0.014890415263931325,6.038461538461538,0.15,20,15,0.75
87,"0.15 optimal, m_nr: 20, t_nr: 15",sha256,25,16,0.01,0.35675753178624986,1198.2166518003378,0.130551810177906,6.076923076923077,0.15,20,15,0.75
91,"0.15 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.0,0.6213625590263238,256.0,0.014160751493148847,6.615384615384615,0.15,30,5,0.16666666666666666
92,"0.15 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.01,0.5888714831964188,241.0265782363704,-0.008895949707473693,3.4761904761904763,0.15,30,5,0.16666666666666666
96,"0.2 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.0,0.6167433944704219,256.0,0.012873643679705477,6.25,0.2,30,5,0.16666666666666666
97,"0.2 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.01,0.5882213421651955,241.34251565358818,-0.0015975659903629995,3.1363636363636362,0.2,30,5,0.16666666666666666
101,"0.25 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.0,0.6158786970592831,256.0,0.00338769385902134,6.962962962962963,0.25,30,5,0.16666666666666666
102,"0.25 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.01,0.5847001535977976,241.01358349157005,0.03251787193020787,3.5,0.25,30,5,0.16666666666666666
106,"0.3 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.0,0.6167933221414598,256.0,0.01457763473253089,6.36,0.3,30,5,0.16666666666666666
107,"0.3 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.01,0.5883187943387128,241.17292171177647,0.05137375109181896,3.1818181818181817,0.3,30,5,0.16666666666666666
111,"0.1 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.0,0.6124125476240249,512.0,0.0144304807096743,6.962962962962963,0.1,30,5,0.16666666666666666
112,"0.1 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.01,0.5952779933419553,456.5163053826341,0.10750544278791177,4.416666666666667,0.1,30,5,0.16666666666666666
116,"0.05 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.0,0.6182402403138193,768.0,0.012905949754614125,6.037037037037037,0.05,30,5,0.16666666666666666
117,"0.05 optimal, m_nr: 30, t_nr: 5",sha256,25,16,0.01,0.5940004848974095,642.6975008660231,0.1359756401050266,4.090909090909091,0.05,30,5,0.16666666666666666
121,"0.15 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.0,0.5116490047334438,512.0,0.012648594778193998,6.7407407407407405,0.15,30,10,0.3333333333333333
122,"0.15 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.01,0.5045421094348892,483.392882590656,0.1339078688909636,4.777777777777778,0.15,30,10,0.3333333333333333
126,"0.3 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.0,0.5097911346811901,256.0,0.01351185896986947,5.423076923076923,0.3,30,10,0.3333333333333333
127,"0.3 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.01,0.49867365781877715,248.49151729636844,-0.02226587451457976,2.727272727272727,0.3,30,10,0.3333333333333333
131,"0.1 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.0,0.5091175918809977,768.0,0.013912584756877018,5.1923076923076925,0.1,30,10,0.3333333333333333
132,"0.1 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.01,0.5073390646883713,702.7181341949141,0.008895147550730077,3.8181818181818183,0.1,30,10,0.3333333333333333
136,"0.25 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.0,0.5100133498282907,256.0,0.014230102721197395,6.392857142857143,0.25,30,10,0.3333333333333333
137,"0.25 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.01,0.4986181998073882,248.35795300477903,0.023787416140883477,3.9,0.25,30,10,0.3333333333333333
141,"0.05 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.0,0.5086131836039378,1792.0,0.013163429532863837,7.148148148148148,0.05,30,10,0.3333333333333333
142,"0.05 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.01,0.4946748477430392,1452.5091436826476,0.1315768991209356,5.576923076923077,0.05,30,10,0.3333333333333333
146,"0.2 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.0,0.5079316922955887,512.0,0.012884495467367928,7.222222222222222,0.2,30,10,0.3333333333333333
147,"0.2 optimal, m_nr: 30, t_nr: 10",sha256,25,16,0.01,0.504022419240356,481.69416693261905,0.11422748195579413,4.875,0.2,30,10,0.3333333333333333
151,"0.15 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.0,0.42655545702224007,768.0,0.01476442204056148,6.615384615384615,0.15,30,15,0.5
152,"0.15 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.01,0.43293438108745574,724.0559117061882,0.10435516644015368,4.884615384615385,0.15,30,15,0.5
156,"0.25 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.0,0.42582847186952727,512.0,0.014141537136233125,6.148148148148148,0.25,30,15,0.5
157,"0.25 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.01,0.42767458830122335,492.2005558548655,0.33127568698629284,5.518518518518518,0.25,30,15,0.5
161,"0.3 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.0,0.42431845512808714,256.0,0.014029803505800976,7.0,0.3,30,15,0.5
162,"0.3 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.01,0.42283382010855075,250.89448644121268,-0.012668108132094968,4.608695652173913,0.3,30,15,0.5
166,"0.1 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.0,0.43239009610873946,1280.0,0.01361989617496868,6.888888888888889,0.1,30,15,0.5
167,"0.1 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.01,0.43282381532874176,1161.1359483085748,0.017100573980366216,5.615384615384615,0.1,30,15,0.5
171,"0.05 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.0,0.42892860458592597,2560.0,0.016334340469556688,6.24,0.05,30,15,0.5
172,"0.05 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.01,0.43100173527230395,2099.6083626854647,0.02509874499695318,4.56,0.05,30,15,0.5
176,"0.2 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.0,0.42513968300823735,512.0,0.014769148394954591,6.333333333333333,0.2,30,15,0.5
177,"0.2 optimal, m_nr: 30, t_nr: 15",sha256,25,16,0.01,0.43511575209077374,491.7172209315508,0.02812076636312943,4.375,0.2,30,15,0.5
181,ProMAC 2,sha256,25,16,0.0,0.30216867936253217,249.59999999999997,0.006463148250779954,6.961538461538462,-1.0,30,30,1.0
182,ProMAC 2,sha256,25,16,0.01,0.30195249543136354,244.76872473765363,0.003926583239213147,6.538461538461538,-1.0,30,30,1.0
183,ProMAC 2,sha256,25,16,0.1,0.29534385601633023,202.61065419484703,0.013191959205193969,1.2,-1.0,30,30,1.0
184,ProMAC 2,sha256,25,16,0.2,0.2810138410884616,161.44694753042918,-0.5474745718924526,1.0,-1.0,30,30,1.0
185,ProMAC 2,sha256,25,16,0.3,0.2599225219062548,124.10581736894154,-0.8972315560730538,,-1.0,30,30,1.0
186,ProMAC 3,sha256,25,16,0.0,0.30106087765161793,243.19999999999993,0.014528162010272579,6.1923076923076925,-1.0,30,30,1.0
187,ProMAC 3,sha256,25,16,0.01,0.30140557951193053,235.97080920780695,-0.0020891365660064484,4.083333333333333,-1.0,30,30,1.0
188,ProMAC 3,sha256,25,16,0.1,0.2878945536775675,179.52023164813602,-0.1251099063221238,1.0,-1.0,30,30,1.0
189,ProMAC 3,sha256,25,16,0.2,0.26238527885819124,127.14933873545533,-0.046041325516874856,1.0,-1.0,30,30,1.0
190,ProMAC 3,sha256,25,16,0.3,0.22451674880490877,87.12580161385438,-0.1564814598530794,,-1.0,30,30,1.0
191,ProMAC 4,sha256,25,16,0.0,0.3016118507171357,236.79999999999995,0.011113450045646449,7.321428571428571,-1.0,30,30,1.0
192,ProMAC 4,sha256,25,16,0.01,0.30100601292655843,227.7333848147306,0.013100116519216713,5.703703703703703,-1.0,30,30,1.0
193,ProMAC 4,sha256,25,16,0.1,0.2798410459494142,158.1795769897857,0.043204043568801344,1.5,-1.0,30,30,1.0
194,ProMAC 4,sha256,25,16,0.2,0.2373577116635966,101.51500663787331,0.1631871083408457,1.0,-1.0,30,30,1.0
195,ProMAC 4,sha256,25,16,0.3,0.18718076699864203,62.091254450444936,0.4425956434982467,1.0,-1.0,30,30,1.0
196,Trad.,sha256,25,16,0.0,0.2997506035594308,256.0,0.010204589708905833,6.346153846153846,-1.0,30,30,1.0
197,Trad.,sha256,25,16,0.01,0.3007538704255822,253.4223809973722,0.009586817013695528,6.0,-1.0,30,30,1.0
198,Trad.,sha256,25,16,0.1,0.298801000818294,230.4896447675981,0.009341031810187993,1.0,-1.0,30,30,1.0
199,Trad.,sha256,25,16,0.2,0.2949758281745975,204.72266763132862,0.009737408144533003,1.0,-1.0,30,30,1.0
200,Trad.,sha256,25,16,0.3,0.28921400784445533,179.01994009473972,0.008821302754719127,,-1.0,30,30,1.0
201,1D MAC,sha256,25,16,0.0,0.5067316327787772,256.0,0.009412219418840937,8.37037037037037,-1.0,30,10,0.3333333333333333
202,1D MAC,sha256,25,16,0.01,0.49798879469714935,248.35317283206328,0.07561534317038732,5.32,-1.0,30,10,0.3333333333333333
203,1D MAC,sha256,25,16,0.1,0.40604651523645763,188.3197225134352,0.6296395104488707,1.4,-1.0,30,10,0.3333333333333333
204,1D MAC,sha256,25,16,0.2,0.31120160563107674,132.0892844804555,1.321069293266186,,-1.0,30,10,0.3333333333333333
205,1D MAC,sha256,25,16,0.3,0.23288015973914322,89.91832450607204,1.9060635665224972,,-1.0,30,10,0.3333333333333333
