,name,res,p
0,OptiMAC_5/20_p=0.7,0.29681780152838577,0.7
1,OptiMAC_10/20_p=0.7,0.5779825544953563,0.7
2,OptiMAC_15/20_p=0.7,0.5324524469441128,0.7
3,OptiMAC_5/30_p=0.7,0.14923216108595044,0.7
4,OptiMAC_10/30_p=0.7,0.43023365244498274,0.7
5,OptiMAC_15/30_p=0.7,0.5839035315405336,0.7
6,AggMAC_2,0.5869929369462382,0.7
7,AggMAC_3,0.42724330647602066,0.7
8,AggMAC_4,0.3061271821354605,0.7
9,AggMAC_5,0.21459964105071155,0.7
10,trad,0.7339586335276049,0.7
11,Whip_2,0.38969870202297524,0.7
12,Whip_3,0.19512594554179347,0.7
13,Whip_4,0.0970712042382607,0.7
14,Whip_5,0.05283958738260023,0.7
0,OptiMAC_5/20_p=0.8,0.45974774808591845,0.8
1,OptiMAC_10/20_p=0.8,0.6035977226836695,0.8
2,OptiMAC_15/20_p=0.8,0.6841834337496718,0.8
3,OptiMAC_5/30_p=0.8,0.2974818865486021,0.8
4,OptiMAC_10/30_p=0.8,0.46692968622044134,0.8
5,OptiMAC_15/30_p=0.8,0.6403547269413558,0.8
6,AggMAC_2,0.6879132275614307,0.8
7,AggMAC_3,0.5701552171124545,0.8
8,AggMAC_4,0.4644868234223663,0.8
9,AggMAC_5,0.3752339563692696,0.8
10,trad,0.7595704773422057,0.8
11,Whip_2,0.5217807448175003,0.8
12,Whip_3,0.3360285805313767,0.8
13,Whip_4,0.2141059096799502,0.8
14,Whip_5,0.13674945749461542,0.8
0,OptiMAC_5/20_p=0.9,0.6279785393909709,0.9
1,OptiMAC_10/20_p=0.9,0.6445505644907833,0.9
2,OptiMAC_15/20_p=0.9,0.70255299333673,0.9
3,OptiMAC_5/30_p=0.9,0.4631577007368273,0.9
4,OptiMAC_10/30_p=0.9,0.6820434018393136,0.9
5,OptiMAC_15/30_p=0.9,0.7138322093324538,0.9
6,AggMAC_2,0.7863589975874844,0.9
7,AggMAC_3,0.7388991339529085,0.9
8,AggMAC_4,0.6724313639813688,0.9
9,AggMAC_5,0.618775837922419,0.9
10,trad,0.7819425499561812,0.9
11,Whip_2,0.6756866963603967,0.9
12,Whip_3,0.5389565878353407,0.9
13,Whip_4,0.42416925129391714,0.9
14,Whip_5,0.34110092165275613,0.9
