,name,res,p
0,OptiMAC_25/30_p=0.6,0.12585239957774766,0.6
1,OptiMAC_30/30_p=0.6,0.16534926379305862,0.6
2,OptiMAC_18/30_p=0.6,0.08824799510450893,0.6
3,OptiMAC_13/25_p=0.6,0.22096625195241265,0.6
4,OptiMAC_14/25_p=0.6,0.20856851919938255,0.6
5,OptiMAC_15/25_p=0.6,0.20086322573388943,0.6
6,OptiMAC_16/25_p=0.6,0.19265709234524464,0.6
7,OptiMAC_18/25_p=0.6,0.18547024876722457,0.6
8,OptiMAC_20/25_p=0.6,0.18779083127923762,0.6
9,OptiMAC_22/25_p=0.6,0.1856986444491475,0.6
10,OptiMAC_25/25_p=0.6,0.19151911671081187,0.6
11,AggMAC_2,0.2234138170460091,0.6
12,AggMAC_3,0.1657095180968929,0.6
13,AggMAC_4,0.11085679974870197,0.6
14,AggMAC_5,0.07101264864860342,0.6
15,trad,0.22899936860057185,0.6
16,Whip_2,0.12639446222830486,0.6
17,Whip_3,0.058144177542033534,0.6
18,Whip_4,0.02676782468552266,0.6
19,Whip_5,0.012163333406515332,0.6
20,OptiMAC_5/30_p=0.6,0.047039889979659015,0.6
21,OptiMAC_10/30_p=0.6,0.16545890533852525,0.6
22,Golomb,0.1419668611336316,0.6
23,g-Sidon_2,0.11569891337716819,0.6
0,OptiMAC_5/20_p=0.7,0.1922804841087464,0.7
1,OptiMAC_10/20_p=0.7,0.28359833969566456,0.7
2,OptiMAC_15/20_p=0.7,0.22092920520291603,0.7
3,OptiMAC_5/30_p=0.7,0.10841017316518774,0.7
4,OptiMAC_10/30_p=0.7,0.2478618677563665,0.7
5,OptiMAC_15/30_p=0.7,0.2854074002498803,0.7
6,AggMAC_2,0.2885806702833261,0.7
7,AggMAC_3,0.2480590868513908,0.7
8,AggMAC_4,0.19145353147643301,0.7
9,AggMAC_5,0.14156073100572936,0.7
10,trad,0.25881827729365964,0.7
11,Whip_2,0.19031986920314933,0.7
12,Whip_3,0.11559709695972485,0.7
13,Whip_4,0.06351406586702223,0.7
14,Whip_5,0.038274666936512075,0.7
15,OptiMAC_25/30_p=0.7,0.17818307067759384,0.7
16,OptiMAC_30/30_p=0.7,0.22419338381433307,0.7
17,OptiMAC_18/30_p=0.7,0.2278482461102893,0.7
18,OptiMAC_13/25_p=0.7,0.28322952441547944,0.7
19,OptiMAC_14/25_p=0.7,0.22615370743452162,0.7
20,OptiMAC_15/25_p=0.7,0.22441310739889195,0.7
21,OptiMAC_16/25_p=0.7,0.2345057026809584,0.7
22,OptiMAC_18/25_p=0.7,0.2404654442911286,0.7
23,OptiMAC_20/25_p=0.7,0.22951823972511143,0.7
24,OptiMAC_22/25_p=0.7,0.2176987111018524,0.7
25,OptiMAC_25/25_p=0.7,0.22110987728889323,0.7
26,Golomb,0.20254045109126947,0.7
27,g-Sidon_2,0.1781821010386555,0.7
0,OptiMAC_5/20_p=0.8,0.3064261734383828,0.8
1,OptiMAC_10/20_p=0.8,0.3115858995843405,0.8
2,OptiMAC_15/20_p=0.8,0.29664373079002104,0.8
3,OptiMAC_5/30_p=0.8,0.22599299615736138,0.8
4,OptiMAC_10/30_p=0.8,0.2791719166641807,0.8
5,OptiMAC_15/30_p=0.8,0.32969890580797456,0.8
6,AggMAC_2,0.35340940394446135,0.8
7,AggMAC_3,0.34615294810245684,0.8
8,AggMAC_4,0.30493022473083875,0.8
9,AggMAC_5,0.2683327736895982,0.8
10,trad,0.28508420739844853,0.8
11,Whip_2,0.27105079580521274,0.8
12,Whip_3,0.2007354486083279,0.8
13,Whip_4,0.14716460974348827,0.8
14,Whip_5,0.10132546824515967,0.8
15,OptiMAC_25/30_p=0.8,0.27398090348585924,0.8
16,OptiMAC_30/30_p=0.8,0.28040389227809037,0.8
17,OptiMAC_18/30_p=0.8,0.22705784727604938,0.8
18,OptiMAC_13/25_p=0.8,0.3313553743459277,0.8
19,OptiMAC_14/25_p=0.8,0.28808080944061826,0.8
20,OptiMAC_15/25_p=0.8,0.3016911145699923,0.8
21,OptiMAC_16/25_p=0.8,0.28888711460303496,0.8
22,OptiMAC_18/25_p=0.8,0.2973939873629933,0.8
23,OptiMAC_20/25_p=0.8,0.2720015712668177,0.8
24,OptiMAC_22/25_p=0.8,0.2692145108244351,0.8
25,OptiMAC_25/25_p=0.8,0.27493765989671676,0.8
26,Golomb,0.26028907626375875,0.8
27,g-Sidon_2,0.24524498387239657,0.8
28,g-Sidon_2,0.2459766550351075,0.8
0,OptiMAC_5/20_p=0.9,0.44245254308793686,0.9
1,OptiMAC_10/20_p=0.9,0.3547253250316768,0.9
2,OptiMAC_15/20_p=0.9,0.36367004584739004,0.9
3,OptiMAC_5/30_p=0.9,0.3490450498795173,0.9
4,OptiMAC_10/30_p=0.9,0.4289695432370952,0.9
5,OptiMAC_15/30_p=0.9,0.39239292437839784,0.9
6,AggMAC_2,0.4255373563533709,0.9
7,AggMAC_3,0.4616189838219348,0.9
8,AggMAC_4,0.46504938263044276,0.9
9,AggMAC_5,0.4517144322329193,0.9
10,trad,0.309831522802771,0.9
11,Whip_2,0.3645676082721859,0.9
12,Whip_3,0.34128022533338914,0.9
13,Whip_4,0.29306793791260183,0.9
14,Whip_5,0.24603202808707206,0.9
15,OptiMAC_30/30_p=0.9,0.05149622622967263,0.9
16,OptiMAC_25/30_p=0.9,0.07633457846819867,0.9
17,OptiMAC_18/30_p=0.9,0.09354660939440694,0.9
18,OptiMAC_13/25_p=0.9,0.37222137394416904,0.9
19,OptiMAC_14/25_p=0.9,0.40677317734194934,0.9
20,OptiMAC_15/25_p=0.9,0.3594508579027526,0.9
21,OptiMAC_16/25_p=0.9,0.37048925510679526,0.9
22,OptiMAC_18/25_p=0.9,0.37323704189659823,0.9
23,OptiMAC_20/25_p=0.9,0.3706318375573611,0.9
24,OptiMAC_22/25_p=0.9,0.38353535290689456,0.9
25,OptiMAC_25/25_p=0.9,0.38036751788009593,0.9
26,g-Sidon_2,0.2990569942269958,0.9
27,Golomb,0.3029730996256939,0.9
