,name,res,p
0,OptiMAC_25/30_p=0.6,0.039905241193545535,0.6
1,OptiMAC_30/30_p=0.6,0.05035663872541291,0.6
2,OptiMAC_18/30_p=0.6,0.030067537759431762,0.6
3,OptiMAC_13/25_p=0.6,0.07641848695533392,0.6
4,OptiMAC_14/25_p=0.6,0.07220001006569038,0.6
5,OptiMAC_15/25_p=0.6,0.06785934497203616,0.6
6,OptiMAC_16/25_p=0.6,0.06396558225458779,0.6
7,OptiMAC_18/25_p=0.6,0.060586223578899194,0.6
8,OptiMAC_20/25_p=0.6,0.058976326378227306,0.6
9,OptiMAC_22/25_p=0.6,0.05762572791339816,0.6
10,OptiMAC_25/25_p=0.6,0.05859939687734093,0.6
11,AggMAC_2,0.07777358854915548,0.6
12,AggMAC_3,0.06538876121564513,0.6
13,AggMAC_4,0.04978906547719042,0.6
14,AggMAC_5,0.03489084469178802,0.6
15,trad,0.06967368430316923,0.6
16,Whip_2,0.04522728120349496,0.6
17,Whip_3,0.023619217082416436,0.6
18,Whip_4,0.011285802668670958,0.6
19,Whip_5,0.005974381496449839,0.6
20,OptiMAC_5/30_p=0.6,0.022803231421780784,0.6
21,OptiMAC_10/30_p=0.6,0.06416665146933388,0.6
22,Golomb,0.043595519003910094,0.6
23,g-Sidon_2,0.034578368975312426,0.6
0,OptiMAC_5/20_p=0.7,0.08867581626694793,0.7
1,OptiMAC_10/20_p=0.7,0.10368998435806488,0.7
2,OptiMAC_15/20_p=0.7,0.07202115537822383,0.7
3,OptiMAC_5/30_p=0.7,0.05675090005462269,0.7
4,OptiMAC_10/30_p=0.7,0.10180877451955285,0.7
5,OptiMAC_15/30_p=0.7,0.10385368765340937,0.7
6,AggMAC_2,0.10368161834193823,0.7
7,AggMAC_3,0.10121348151876809,0.7
8,AggMAC_4,0.08899456112875649,0.7
9,AggMAC_5,0.07220738173757422,0.7
10,trad,0.08064036871262016,0.7
11,Whip_2,0.07035127020889019,0.7
12,Whip_3,0.04705089869781099,0.7
13,Whip_4,0.030553100217905912,0.7
14,Whip_5,0.019612821488839777,0.7
15,OptiMAC_25/30_p=0.7,0.057503769155644646,0.7
16,OptiMAC_30/30_p=0.7,0.0697924945401124,0.7
17,OptiMAC_18/30_p=0.7,0.08004760554151945,0.7
18,OptiMAC_13/25_p=0.7,0.10166561474216002,0.7
19,OptiMAC_14/25_p=0.7,0.08023022936677154,0.7
20,OptiMAC_15/25_p=0.7,0.07887053077126807,0.7
21,OptiMAC_16/25_p=0.7,0.07986148582012126,0.7
22,OptiMAC_18/25_p=0.7,0.07982526163563125,0.7
23,OptiMAC_20/25_p=0.7,0.07494686007672373,0.7
24,OptiMAC_22/25_p=0.7,0.06963268347614802,0.7
25,OptiMAC_25/25_p=0.7,0.07202995862374764,0.7
26,Golomb,0.06323408749796881,0.7
27,g-Sidon_2,0.05593221867873553,0.7
0,OptiMAC_5/20_p=0.8,0.1451576542939729,0.8
1,OptiMAC_10/20_p=0.8,0.1167012159774843,0.8
2,OptiMAC_15/20_p=0.8,0.10576000159347965,0.8
3,OptiMAC_5/30_p=0.8,0.12544308605651147,0.8
4,OptiMAC_10/30_p=0.8,0.12321242208596955,0.8
5,OptiMAC_15/30_p=0.8,0.12408996718685926,0.8
6,AggMAC_2,0.13241520032439552,0.8
7,AggMAC_3,0.14680605845425407,0.8
8,AggMAC_4,0.14343144145611048,0.8
9,AggMAC_5,0.13636581286942703,0.8
10,trad,0.09064985624321176,0.8
11,Whip_2,0.10226815379246218,0.8
12,Whip_3,0.08703720985703557,0.8
13,Whip_4,0.069328624766142,0.8
14,Whip_5,0.05042374686391581,0.8
15,OptiMAC_25/30_p=0.8,0.0908509253135352,0.8
16,OptiMAC_30/30_p=0.8,0.10557869256837829,0.8
17,OptiMAC_18/30_p=0.8,0.08152212167319776,0.8
18,OptiMAC_13/25_p=0.8,0.12264631718642388,0.8
19,OptiMAC_14/25_p=0.8,0.10741493236977333,0.8
20,OptiMAC_15/25_p=0.8,0.10699787273761073,0.8
21,OptiMAC_16/25_p=0.8,0.10310808924678891,0.8
22,OptiMAC_18/25_p=0.8,0.10206877767822044,0.8
23,OptiMAC_20/25_p=0.8,0.10383488281396015,0.8
24,OptiMAC_22/25_p=0.8,0.10619639200020499,0.8
25,OptiMAC_25/25_p=0.8,0.10395778919675938,0.8
26,Golomb,0.08289979587871174,0.8
27,g-Sidon_2,0.07883799782396245,0.8
28,g-Sidon_2,0.07831878772956727,0.8
0,OptiMAC_5/20_p=0.9,0.21342991246623652,0.9
1,OptiMAC_10/20_p=0.9,0.16172788179417058,0.9
2,OptiMAC_15/20_p=0.9,0.15635558295177251,0.9
3,OptiMAC_5/30_p=0.9,0.1964138099040253,0.9
4,OptiMAC_10/30_p=0.9,0.18871515216468926,0.9
5,OptiMAC_15/30_p=0.9,0.16962098557388555,0.9
6,AggMAC_2,0.1644614491716905,0.9
7,AggMAC_3,0.20317714710969376,0.9
8,AggMAC_4,0.22673629440874699,0.9
9,AggMAC_5,0.2357669998710708,0.9
10,trad,0.10098791482983119,0.9
11,Whip_2,0.14138397265487102,0.9
12,Whip_3,0.14980436870230332,0.9
13,Whip_4,0.1437071823216509,0.9
14,Whip_5,0.12904262716884568,0.9
15,OptiMAC_30/30_p=0.9,0.016159148035693464,0.9
16,OptiMAC_25/30_p=0.9,0.02655051394381597,0.9
17,OptiMAC_18/30_p=0.9,0.036394059356143725,0.9
18,OptiMAC_13/25_p=0.9,0.16944891361088424,0.9
19,OptiMAC_14/25_p=0.9,0.18622036663911593,0.9
20,OptiMAC_15/25_p=0.9,0.163569179437792,0.9
21,OptiMAC_16/25_p=0.9,0.16848807288313303,0.9
22,OptiMAC_18/25_p=0.9,0.16002591148932085,0.9
23,OptiMAC_20/25_p=0.9,0.15671476997696987,0.9
24,OptiMAC_22/25_p=0.9,0.15722722079870166,0.9
25,OptiMAC_25/25_p=0.9,0.15602843744523634,0.9
26,g-Sidon_2,0.09733691305566705,0.9
27,Golomb,0.09915350759176174,0.9
