,name,res,p
25,OptiMAC_25/25_p=0.7,0.20000000000001122,0.7
26,Golomb,0.11111111111110519,0.7
27,g-Sidon_2,0.11111111111110519,0.7
0,OptiMAC_5/20_p=0.8,0.3333333333333134,0.8
1,OptiMAC_10/20_p=0.8,0.3333333333333134,0.8
2,OptiMAC_15/20_p=0.8,0.25,0.8
3,OptiMAC_5/30_p=0.8,0.4285714285714088,0.8
4,OptiMAC_10/30_p=0.8,0.4285714285714088,0.8
5,OptiMAC_15/30_p=0.8,0.3333333333333413,0.8
6,AggMAC_2,0.1999999999999989,0.8
7,AggMAC_3,0.2727272727272592,0.8
8,AggMAC_4,0.3333333333333469,0.8
9,AggMAC_5,0.38461538461537265,0.8
10,trad,0.11111111111109874,0.8
11,Whip_2,0.19000000000002404,0.8
12,Whip_3,0.24406779661014721,0.8
13,Whip_4,0.2833333333333185,0.8
14,Whip_5,0.3047619047619409,0.8
15,OptiMAC_25/30_p=0.8,0.23076923076924585,0.8
16,OptiMAC_30/30_p=0.8,0.20000000000000437,0.8
17,OptiMAC_18/30_p=0.8,0.1724137931034465,0.8
18,OptiMAC_13/25_p=0.8,0.3246753246753374,0.8
19,OptiMAC_14/25_p=0.8,0.30864197530863613,0.8
20,OptiMAC_15/25_p=0.8,0.29411764705880344,0.8
21,OptiMAC_16/25_p=0.8,0.2808988764045142,0.8
22,OptiMAC_18/25_p=0.8,0.2577319587628678,0.8
23,OptiMAC_20/25_p=0.8,0.38461538461540107,0.8
24,OptiMAC_22/25_p=0.8,0.36231884057973035,0.8
25,OptiMAC_25/25_p=0.8,0.3333333333333274,0.8
26,Golomb,0.11111111111110519,0.8
27,g-Sidon_2,0.11111111111110519,0.8
28,g-Sidon_2,0.11111111111110519,0.8
0,OptiMAC_5/20_p=0.9,0.5,0.9
1,OptiMAC_10/20_p=0.9,0.5,0.9
2,OptiMAC_15/20_p=0.9,0.40000000000003616,0.9
3,OptiMAC_5/30_p=0.9,0.5999999999999638,0.9
4,OptiMAC_10/30_p=0.9,0.4285714285714088,0.9
5,OptiMAC_15/30_p=0.9,0.5,0.9
6,AggMAC_2,0.1999999999999989,0.9
7,AggMAC_3,0.2727272727272592,0.9
8,AggMAC_4,0.3333333333333469,0.9
9,AggMAC_5,0.38461538461537265,0.9
10,trad,0.11111111111109874,0.9
11,Whip_2,0.19000000000002404,0.9
12,Whip_3,0.24406779661014721,0.9
13,Whip_4,0.2833333333333185,0.9
14,Whip_5,0.3047619047619409,0.9
15,OptiMAC_30/30_p=0.9,0.3333333333333413,0.9
16,OptiMAC_25/30_p=0.9,0.375,0.9
17,OptiMAC_18/30_p=0.9,0.4545454545454803,0.9
18,OptiMAC_13/25_p=0.9,0.49019607843138074,0.9
19,OptiMAC_14/25_p=0.9,0.30864197530863613,0.9
20,OptiMAC_15/25_p=0.9,0.45454545454548284,0.9
21,OptiMAC_16/25_p=0.9,0.43859649122805733,0.9
22,OptiMAC_18/25_p=0.9,0.409836065573754,0.9
23,OptiMAC_20/25_p=0.9,0.38461538461540107,0.9
24,OptiMAC_22/25_p=0.9,0.36231884057973035,0.9
25,OptiMAC_25/25_p=0.9,0.3333333333333274,0.9
26,g-Sidon_2,0.11111111111110519,0.9
27,Golomb,0.11111111111110519,0.9
